"","x"
"1185","cd14.monocytes"
"1186","cd14.monocytes"
"1187","cd14.monocytes"
"1188","cd14.monocytes"
"1189","cd14.monocytes"
"1190","cd14.monocytes"
"1191","cd14.monocytes"
"1192","cd14.monocytes"
"1193","cd14.monocytes"
"1194","cd14.monocytes"
"1195","cd14.monocytes"
"1196","cd14.monocytes"
"1197","cd14.monocytes"
"1198","cd14.monocytes"
"1199","cd14.monocytes"
"1200","cd14.monocytes"
"1201","cd14.monocytes"
"1202","cd14.monocytes"
"1203","cd14.monocytes"
"1204","cd14.monocytes"
"1205","cd14.monocytes"
"1206","cd14.monocytes"
"1207","cd14.monocytes"
"1208","cd14.monocytes"
"1209","cd14.monocytes"
"1210","cd14.monocytes"
"1211","cd14.monocytes"
"1212","cd14.monocytes"
"1213","cd14.monocytes"
"1214","cd14.monocytes"
"1215","cd14.monocytes"
"1216","cd14.monocytes"
"1217","cd14.monocytes"
"1218","cd14.monocytes"
"1219","cd14.monocytes"
"1220","cd14.monocytes"
"1221","cd14.monocytes"
"1222","cd14.monocytes"
"1223","cd14.monocytes"
"1224","cd14.monocytes"
"1225","cd14.monocytes"
"1226","cd14.monocytes"
"1227","cd14.monocytes"
"1228","cd14.monocytes"
"1229","cd14.monocytes"
"1230","cd14.monocytes"
"1231","cd14.monocytes"
"1232","cd14.monocytes"
"1233","cd14.monocytes"
"1234","cd14.monocytes"
"1235","cd14.monocytes"
"1236","cd14.monocytes"
"1237","cd14.monocytes"
"1238","cd14.monocytes"
"1239","cd14.monocytes"
"1240","cd14.monocytes"
"1241","cd14.monocytes"
"1242","cd14.monocytes"
"1243","cd14.monocytes"
"1244","cd14.monocytes"
"1245","cd14.monocytes"
"1246","cd14.monocytes"
"1247","cd14.monocytes"
"1248","cd14.monocytes"
"1249","cd14.monocytes"
"1250","cd14.monocytes"
"1251","cd14.monocytes"
"1252","cd14.monocytes"
"1253","cd14.monocytes"
"1254","cd14.monocytes"
"1255","cd14.monocytes"
"1256","cd14.monocytes"
"1257","cd14.monocytes"
"1258","cd14.monocytes"
"1259","cd14.monocytes"
"1260","cd14.monocytes"
"1261","cd14.monocytes"
"1262","cd14.monocytes"
"1263","cd14.monocytes"
"1264","cd14.monocytes"
"1265","cd14.monocytes"
"1266","cd14.monocytes"
"1267","cd14.monocytes"
"1268","cd14.monocytes"
"1269","cd14.monocytes"
"1270","cd14.monocytes"
"1271","cd14.monocytes"
"1272","cd14.monocytes"
"1273","cd14.monocytes"
"1274","cd14.monocytes"
"1275","cd14.monocytes"
"1276","cd14.monocytes"
"1277","cd14.monocytes"
"1278","cd14.monocytes"
"1279","cd14.monocytes"
"1280","cd14.monocytes"
"1281","cd14.monocytes"
"1282","cd14.monocytes"
"1283","cd14.monocytes"
"1284","cd14.monocytes"
"1285","cd14.monocytes"
"1286","cd14.monocytes"
"1287","cd14.monocytes"
"1288","cd14.monocytes"
"1289","cd14.monocytes"
"1290","cd14.monocytes"
"1291","cd14.monocytes"
"1292","cd14.monocytes"
"1293","cd14.monocytes"
"1294","cd14.monocytes"
"1295","cd14.monocytes"
"1296","cd14.monocytes"
"1297","cd14.monocytes"
"1298","cd14.monocytes"
"1299","cd14.monocytes"
"1300","cd14.monocytes"
"1301","cd14.monocytes"
"1302","cd14.monocytes"
"1303","cd14.monocytes"
"1304","cd14.monocytes"
"1305","cd14.monocytes"
"1306","cd14.monocytes"
"1307","cd14.monocytes"
"1308","cd14.monocytes"
"1309","cd14.monocytes"
"1310","cd14.monocytes"
"1311","cd14.monocytes"
"1312","cd14.monocytes"
"1313","cd14.monocytes"
"1314","cd14.monocytes"
"1315","cd14.monocytes"
"1316","cd14.monocytes"
"1317","cd14.monocytes"
"1318","cd14.monocytes"
"1319","cd14.monocytes"
"1320","cd14.monocytes"
"1321","cd14.monocytes"
"1322","cd14.monocytes"
"1323","cd14.monocytes"
"1324","cd14.monocytes"
"1325","cd14.monocytes"
"1326","cd14.monocytes"
"1327","cd14.monocytes"
"1328","cd14.monocytes"
"1329","cd14.monocytes"
"1330","cd14.monocytes"
"1331","cd14.monocytes"
"1332","cd14.monocytes"
"1333","cd14.monocytes"
"1334","cd14.monocytes"
"1335","cd14.monocytes"
"1336","cd14.monocytes"
"1337","cd14.monocytes"
"1338","cd14.monocytes"
"1339","cd14.monocytes"
"1340","cd14.monocytes"
"1341","cd14.monocytes"
"1342","cd14.monocytes"
"1343","cd14.monocytes"
"1344","cd14.monocytes"
"1345","cd14.monocytes"
"1346","cd14.monocytes"
"1347","cd14.monocytes"
"1348","cd14.monocytes"
"1349","cd14.monocytes"
"1350","cd14.monocytes"
"1351","cd14.monocytes"
"1352","cd14.monocytes"
"1353","cd14.monocytes"
"1354","cd14.monocytes"
"1355","cd14.monocytes"
"1356","cd14.monocytes"
"1357","cd14.monocytes"
"1358","cd14.monocytes"
"1359","cd14.monocytes"
"1360","cd14.monocytes"
"1361","cd14.monocytes"
"1362","cd14.monocytes"
"1363","cd14.monocytes"
"1364","cd14.monocytes"
"1365","cd14.monocytes"
"1366","cd14.monocytes"
"1367","cd14.monocytes"
"1368","cd14.monocytes"
"1369","cd14.monocytes"
"1370","cd14.monocytes"
"1371","cd14.monocytes"
"1372","cd14.monocytes"
"1373","cd14.monocytes"
"1374","cd14.monocytes"
"1375","cd14.monocytes"
"1376","cd14.monocytes"
"1377","cd14.monocytes"
"1378","cd14.monocytes"
"1379","cd14.monocytes"
"1380","cd14.monocytes"
"1381","cd14.monocytes"
"1382","cd14.monocytes"
"1383","cd14.monocytes"
"1384","cd14.monocytes"
"1385","cd14.monocytes"
"1386","cd14.monocytes"
"1387","cd14.monocytes"
"1388","cd14.monocytes"
"1389","cd14.monocytes"
"1390","cd14.monocytes"
"1391","cd14.monocytes"
"1392","cd14.monocytes"
"1393","cd14.monocytes"
"1394","cd14.monocytes"
"1395","cd14.monocytes"
"1396","cd14.monocytes"
"1397","cd14.monocytes"
"1398","cd14.monocytes"
"1399","cd14.monocytes"
"1400","cd14.monocytes"
"1401","cd14.monocytes"
"1402","cd14.monocytes"
"1403","cd14.monocytes"
"1404","cd14.monocytes"
"1405","cd14.monocytes"
"1406","cd14.monocytes"
"1407","cd14.monocytes"
"1408","cd14.monocytes"
"1409","cd14.monocytes"
"1410","cd14.monocytes"
"1411","cd14.monocytes"
"1412","cd14.monocytes"
"1413","cd14.monocytes"
"1414","cd14.monocytes"
"1415","cd14.monocytes"
"1416","cd14.monocytes"
"1417","cd14.monocytes"
"1418","cd14.monocytes"
"1419","cd14.monocytes"
"1420","cd14.monocytes"
"1421","cd14.monocytes"
"1422","cd14.monocytes"
"1423","cd14.monocytes"
"1424","cd14.monocytes"
"1425","cd14.monocytes"
"1426","cd14.monocytes"
"1427","cd14.monocytes"
"1428","cd14.monocytes"
"1429","cd14.monocytes"
"1430","cd14.monocytes"
"1431","cd14.monocytes"
"1432","cd14.monocytes"
"1433","cd14.monocytes"
"1434","cd14.monocytes"
"1435","cd14.monocytes"
"1436","cd14.monocytes"
"1437","cd14.monocytes"
"1438","cd14.monocytes"
"1439","cd14.monocytes"
"1440","cd14.monocytes"
"1441","cd14.monocytes"
"1442","cd14.monocytes"
"1443","cd14.monocytes"
"1444","cd14.monocytes"
"1445","cd14.monocytes"
"1446","cd14.monocytes"
"1447","cd14.monocytes"
"1448","cd14.monocytes"
"1449","cd14.monocytes"
"1450","cd14.monocytes"
"1451","cd14.monocytes"
"1452","cd14.monocytes"
"1453","cd14.monocytes"
"1454","cd14.monocytes"
"1455","cd14.monocytes"
"1456","cd14.monocytes"
"1457","cd14.monocytes"
"1458","cd14.monocytes"
"1459","cd14.monocytes"
"1460","cd14.monocytes"
"1461","cd14.monocytes"
"1462","cd14.monocytes"
"1463","cd14.monocytes"
"1464","cd14.monocytes"
"1465","cd14.monocytes"
"1466","cd14.monocytes"
"1467","cd14.monocytes"
"1468","cd14.monocytes"
"1469","cd14.monocytes"
"1470","cd14.monocytes"
"1471","cd14.monocytes"
"1472","cd14.monocytes"
"1473","cd14.monocytes"
"1474","cd14.monocytes"
"1475","cd14.monocytes"
"1476","cd14.monocytes"
"1477","cd14.monocytes"
"1478","cd14.monocytes"
"1479","cd14.monocytes"
"1480","cd14.monocytes"
"1481","cd14.monocytes"
"1482","cd14.monocytes"
"1483","cd14.monocytes"
"1484","cd14.monocytes"
"1485","cd14.monocytes"
"1486","cd14.monocytes"
"1487","cd14.monocytes"
"1488","cd14.monocytes"
"1489","cd14.monocytes"
"1490","cd14.monocytes"
"1491","cd14.monocytes"
"1492","cd14.monocytes"
"1493","cd14.monocytes"
"1494","cd14.monocytes"
"1495","cd14.monocytes"
"1496","cd14.monocytes"
"1497","cd14.monocytes"
"1498","regulatory.t"
"1499","regulatory.t"
"1500","regulatory.t"
"1501","regulatory.t"
"1502","regulatory.t"
"1503","regulatory.t"
"1504","regulatory.t"
"1505","regulatory.t"
"1506","regulatory.t"
"1507","regulatory.t"
"1508","regulatory.t"
"1509","regulatory.t"
"1510","regulatory.t"
"1511","regulatory.t"
"1512","regulatory.t"
"1513","regulatory.t"
"1514","regulatory.t"
"1515","regulatory.t"
"1516","regulatory.t"
"1517","regulatory.t"
"1518","regulatory.t"
"1519","regulatory.t"
"1520","regulatory.t"
"1521","regulatory.t"
"1522","regulatory.t"
"1523","regulatory.t"
"1524","regulatory.t"
"1525","regulatory.t"
"1526","regulatory.t"
"1527","regulatory.t"
"1528","regulatory.t"
"1529","regulatory.t"
"1530","regulatory.t"
"1531","regulatory.t"
"1532","regulatory.t"
"1533","regulatory.t"
"1534","regulatory.t"
"1535","regulatory.t"
"1536","regulatory.t"
"1537","regulatory.t"
"1538","regulatory.t"
"1539","regulatory.t"
"1540","regulatory.t"
"1541","regulatory.t"
"1542","regulatory.t"
"1543","regulatory.t"
"1544","regulatory.t"
"1545","regulatory.t"
"1546","regulatory.t"
"1547","regulatory.t"
"1548","regulatory.t"
"1549","regulatory.t"
"1550","regulatory.t"
"1551","regulatory.t"
"1552","regulatory.t"
"1553","regulatory.t"
"1554","regulatory.t"
"1555","regulatory.t"
"1556","regulatory.t"
"1557","regulatory.t"
"1558","regulatory.t"
"1559","regulatory.t"
"1560","regulatory.t"
"1561","regulatory.t"
"1562","regulatory.t"
"1563","regulatory.t"
"1564","regulatory.t"
"1565","regulatory.t"
"1566","regulatory.t"
"1567","regulatory.t"
"1568","regulatory.t"
"1569","regulatory.t"
"1570","regulatory.t"
"1571","regulatory.t"
"1572","regulatory.t"
"1573","regulatory.t"
"1574","regulatory.t"
"1575","regulatory.t"
"1576","regulatory.t"
"1577","regulatory.t"
"1578","regulatory.t"
"1579","regulatory.t"
"1580","regulatory.t"
"1581","regulatory.t"
"1582","regulatory.t"
"1583","regulatory.t"
"1584","regulatory.t"
"1585","regulatory.t"
"1586","regulatory.t"
"1587","regulatory.t"
"1588","regulatory.t"
"1589","regulatory.t"
"1590","regulatory.t"
"1591","regulatory.t"
"1592","regulatory.t"
"1593","regulatory.t"
"1594","regulatory.t"
"1595","regulatory.t"
"1596","regulatory.t"
"1597","regulatory.t"
"1598","regulatory.t"
"1599","regulatory.t"
"1600","regulatory.t"
"1601","regulatory.t"
"1602","regulatory.t"
"1603","regulatory.t"
"1604","regulatory.t"
"1605","regulatory.t"
"1606","regulatory.t"
"1607","regulatory.t"
"1608","regulatory.t"
"1609","regulatory.t"
"1610","regulatory.t"
"1611","regulatory.t"
"1612","regulatory.t"
"1613","regulatory.t"
"1614","regulatory.t"
"1615","regulatory.t"
"1616","regulatory.t"
"1617","regulatory.t"
"1618","regulatory.t"
"1619","regulatory.t"
"1620","regulatory.t"
"1621","regulatory.t"
"1622","regulatory.t"
"1623","regulatory.t"
"1624","regulatory.t"
"1625","regulatory.t"
"1626","regulatory.t"
"1627","regulatory.t"
"1628","regulatory.t"
"1629","regulatory.t"
"1630","regulatory.t"
"1631","regulatory.t"
"1632","regulatory.t"
"1633","regulatory.t"
"1634","regulatory.t"
"1635","regulatory.t"
"1636","regulatory.t"
"1637","regulatory.t"
"1638","regulatory.t"
"1639","regulatory.t"
"1640","regulatory.t"
"1641","regulatory.t"
"1642","regulatory.t"
"1643","regulatory.t"
"1644","regulatory.t"
"1645","regulatory.t"
"1646","regulatory.t"
"1647","regulatory.t"
"1648","regulatory.t"
"1649","regulatory.t"
"1650","regulatory.t"
"1651","regulatory.t"
"1652","regulatory.t"
"1653","regulatory.t"
"1654","regulatory.t"
"1655","regulatory.t"
"1656","regulatory.t"
"1657","regulatory.t"
"1658","regulatory.t"
"1659","regulatory.t"
"1660","regulatory.t"
"1661","regulatory.t"
"1662","regulatory.t"
"1663","regulatory.t"
"1664","regulatory.t"
"1665","regulatory.t"
"1666","regulatory.t"
"1667","regulatory.t"
"1668","regulatory.t"
"1669","regulatory.t"
"1670","regulatory.t"
"1671","regulatory.t"
"1672","regulatory.t"
"1673","regulatory.t"
"1674","regulatory.t"
"1675","regulatory.t"
"1676","regulatory.t"
"1677","regulatory.t"
"1678","regulatory.t"
"1679","regulatory.t"
"1680","regulatory.t"
"1681","regulatory.t"
"1682","regulatory.t"
"1683","regulatory.t"
"1684","regulatory.t"
"1685","regulatory.t"
"1686","regulatory.t"
"1687","regulatory.t"
"1688","regulatory.t"
"1689","regulatory.t"
"1690","regulatory.t"
"1691","regulatory.t"
"1692","regulatory.t"
"1693","regulatory.t"
"1694","regulatory.t"
"1695","regulatory.t"
"1696","regulatory.t"
"1697","regulatory.t"
"1698","regulatory.t"
"1699","regulatory.t"
"1700","regulatory.t"
"1701","regulatory.t"
"1702","regulatory.t"
"1703","regulatory.t"
"1704","regulatory.t"
"1705","regulatory.t"
"1706","regulatory.t"
"1707","regulatory.t"
"1708","regulatory.t"
"1709","regulatory.t"
"1710","regulatory.t"
"1711","regulatory.t"
"1712","regulatory.t"
"1713","regulatory.t"
"1714","regulatory.t"
"1715","regulatory.t"
"1716","regulatory.t"
"1717","regulatory.t"
"1718","regulatory.t"
"1719","regulatory.t"
"1720","regulatory.t"
"1721","regulatory.t"
"1722","regulatory.t"
"1723","regulatory.t"
"1724","regulatory.t"
"1725","regulatory.t"
"1726","regulatory.t"
"1727","regulatory.t"
"1728","regulatory.t"
"1729","regulatory.t"
"1730","regulatory.t"
"1731","regulatory.t"
"1732","regulatory.t"
"1733","regulatory.t"
"1734","regulatory.t"
"1735","regulatory.t"
"1736","regulatory.t"
"1737","regulatory.t"
"1738","regulatory.t"
"1739","regulatory.t"
"1740","regulatory.t"
"1741","regulatory.t"
"1742","regulatory.t"
"1743","regulatory.t"
"1744","regulatory.t"
"1745","regulatory.t"
"1746","regulatory.t"
"1747","regulatory.t"
"1748","regulatory.t"
"1749","regulatory.t"
"1750","regulatory.t"
"1751","regulatory.t"
"1752","regulatory.t"
"1753","regulatory.t"
"1754","regulatory.t"
"1755","regulatory.t"
"1756","regulatory.t"
"1757","regulatory.t"
"1758","regulatory.t"
"1759","regulatory.t"
"1760","regulatory.t"
"1761","regulatory.t"
"1762","regulatory.t"
"1763","regulatory.t"
"1764","regulatory.t"
"1765","regulatory.t"
"1766","regulatory.t"
"1767","regulatory.t"
"1768","regulatory.t"
"1769","regulatory.t"
"1770","regulatory.t"
"1771","regulatory.t"
"1772","regulatory.t"
"1773","regulatory.t"
"1774","regulatory.t"
"1775","regulatory.t"
"1776","regulatory.t"
"1777","regulatory.t"
"1778","regulatory.t"
"1779","regulatory.t"
"1780","regulatory.t"
"1781","regulatory.t"
"1782","regulatory.t"
"1783","regulatory.t"
"1784","regulatory.t"
"1785","regulatory.t"
"1786","regulatory.t"
"1787","regulatory.t"
"1788","regulatory.t"
"1789","regulatory.t"
"1790","regulatory.t"
"1791","regulatory.t"
"1792","regulatory.t"
"1793","regulatory.t"
"1794","regulatory.t"
"1795","regulatory.t"
"1796","regulatory.t"
"1797","regulatory.t"
"1798","regulatory.t"
"1799","regulatory.t"
"1800","regulatory.t"
"1801","regulatory.t"
"1802","regulatory.t"
"1803","regulatory.t"
"1804","regulatory.t"
"1805","regulatory.t"
"1806","regulatory.t"
"1807","regulatory.t"
"1808","regulatory.t"
"1809","regulatory.t"
"1810","regulatory.t"
"1811","regulatory.t"
"1812","regulatory.t"
"1813","regulatory.t"
"1814","regulatory.t"
"1815","regulatory.t"
"1816","regulatory.t"
"1817","regulatory.t"
"1818","regulatory.t"
"1819","regulatory.t"
"1820","regulatory.t"
"1821","regulatory.t"
"1822","regulatory.t"
"1823","regulatory.t"
"1824","regulatory.t"
"1825","regulatory.t"
"1826","regulatory.t"
"1827","regulatory.t"
"1828","regulatory.t"
"1829","regulatory.t"
"1830","regulatory.t"
"1831","regulatory.t"
"1832","regulatory.t"
"1833","regulatory.t"
"1834","regulatory.t"
"1835","regulatory.t"
"1836","regulatory.t"
"1837","regulatory.t"
"1838","regulatory.t"
"1839","regulatory.t"
"1840","regulatory.t"
"1841","regulatory.t"
"1842","regulatory.t"
"1843","regulatory.t"
"1844","regulatory.t"
"1845","regulatory.t"
"1846","regulatory.t"
"1847","regulatory.t"
"1848","regulatory.t"
"1849","regulatory.t"
"1850","regulatory.t"
"1851","regulatory.t"
"1852","regulatory.t"
"1853","regulatory.t"
"1854","regulatory.t"
"1855","regulatory.t"
"1856","regulatory.t"
"1857","regulatory.t"
"1858","regulatory.t"
"1859","regulatory.t"
"1860","regulatory.t"
"1861","regulatory.t"
"1862","regulatory.t"
"1863","regulatory.t"
"1864","regulatory.t"
"1865","regulatory.t"
"1866","regulatory.t"
"1867","regulatory.t"
"1868","regulatory.t"
"1869","regulatory.t"
"1870","regulatory.t"
"1871","regulatory.t"
"1872","regulatory.t"
"1873","regulatory.t"
"1874","regulatory.t"
"1875","regulatory.t"
"1876","regulatory.t"
"1877","regulatory.t"
"1878","regulatory.t"
"1879","regulatory.t"
"1880","regulatory.t"
"1881","regulatory.t"
"1882","regulatory.t"
"1883","regulatory.t"
"1884","regulatory.t"
"1885","regulatory.t"
"1886","regulatory.t"
"1887","regulatory.t"
"1888","regulatory.t"
"1889","regulatory.t"
"1890","regulatory.t"
"1891","regulatory.t"
"1892","regulatory.t"
"1893","regulatory.t"
"1894","regulatory.t"
"1895","regulatory.t"
"1896","regulatory.t"
"1897","regulatory.t"
"1898","regulatory.t"
"1899","regulatory.t"
"1900","regulatory.t"
"1901","regulatory.t"
"1902","regulatory.t"
"1903","regulatory.t"
"1904","regulatory.t"
"1905","regulatory.t"
"1906","regulatory.t"
"1907","regulatory.t"
"1908","regulatory.t"
"1909","regulatory.t"
"1910","regulatory.t"
"1911","regulatory.t"
"1912","regulatory.t"
"1913","regulatory.t"
"1914","regulatory.t"
"1915","regulatory.t"
"1916","regulatory.t"
"1917","regulatory.t"
"1918","regulatory.t"
"1919","regulatory.t"
"1920","regulatory.t"
"1921","regulatory.t"
"1922","regulatory.t"
"1923","regulatory.t"
"1924","regulatory.t"
"1925","regulatory.t"
"1926","regulatory.t"
"1927","regulatory.t"
"1928","regulatory.t"
"1929","regulatory.t"
"1930","regulatory.t"
"1931","regulatory.t"
"1932","regulatory.t"
"1933","regulatory.t"
"1934","regulatory.t"
"1935","regulatory.t"
"1936","regulatory.t"
"1937","regulatory.t"
"1938","regulatory.t"
"1939","regulatory.t"
"1940","regulatory.t"
"1941","regulatory.t"
"1942","regulatory.t"
"1943","regulatory.t"
"1944","regulatory.t"
"1945","regulatory.t"
"1946","regulatory.t"
"1947","regulatory.t"
"1948","regulatory.t"
"1949","regulatory.t"
"1950","regulatory.t"
"1951","regulatory.t"
"1952","regulatory.t"
"1953","regulatory.t"
"1954","regulatory.t"
"1955","regulatory.t"
"1956","regulatory.t"
"1957","regulatory.t"
"1958","regulatory.t"
"1959","regulatory.t"
"1960","regulatory.t"
"1961","regulatory.t"
"1962","regulatory.t"
"1963","regulatory.t"
"1964","regulatory.t"
"1965","regulatory.t"
"1966","regulatory.t"
"1967","regulatory.t"
"1968","regulatory.t"
"1969","regulatory.t"
"1970","regulatory.t"
"1971","regulatory.t"
"1972","regulatory.t"
"1973","regulatory.t"
"1974","regulatory.t"
"1975","regulatory.t"
"1976","regulatory.t"
"1977","regulatory.t"
"1978","regulatory.t"
"1979","regulatory.t"
"1980","regulatory.t"
"1981","regulatory.t"
"1982","regulatory.t"
"1983","regulatory.t"
"1984","regulatory.t"
"1985","regulatory.t"
"1986","regulatory.t"
"1987","regulatory.t"
"1988","regulatory.t"
"1989","regulatory.t"
"1990","regulatory.t"
"1991","regulatory.t"
"1992","regulatory.t"
"1993","regulatory.t"
"1994","regulatory.t"
"1995","regulatory.t"
"1996","cd4.t.helper"
"1997","cd4.t.helper"
"1998","cd4.t.helper"
"1999","cd4.t.helper"
"2000","cd4.t.helper"
"2001","cd4.t.helper"
"2002","cd4.t.helper"
"2003","cd4.t.helper"
"2004","cd4.t.helper"
"2005","cd4.t.helper"
"2006","cd4.t.helper"
"2007","cd4.t.helper"
"2008","cd4.t.helper"
"2009","cd4.t.helper"
"2010","cd4.t.helper"
"2011","cd4.t.helper"
"2012","cd4.t.helper"
"2013","cd4.t.helper"
"2014","cd4.t.helper"
"2015","cd4.t.helper"
"2016","cd4.t.helper"
"2017","cd4.t.helper"
"2018","cd4.t.helper"
"2019","cd4.t.helper"
"2020","cd4.t.helper"
"2021","cd4.t.helper"
"2022","cd4.t.helper"
"2023","cd4.t.helper"
"2024","cd4.t.helper"
"2025","cd4.t.helper"
"2026","cd4.t.helper"
"2027","cd4.t.helper"
"2028","cd4.t.helper"
"2029","cd4.t.helper"
"2030","cd4.t.helper"
"2031","cd4.t.helper"
"2032","cd4.t.helper"
"2033","cd4.t.helper"
"2034","cd4.t.helper"
"2035","cd4.t.helper"
"2036","cd4.t.helper"
"2037","cd4.t.helper"
"2038","cd4.t.helper"
"2039","cd4.t.helper"
"2040","cd4.t.helper"
"2041","cd4.t.helper"
"2042","cd4.t.helper"
"2043","cd4.t.helper"
"2044","cd4.t.helper"
"2045","cd4.t.helper"
"2046","cd4.t.helper"
"2047","cd4.t.helper"
"2048","cd4.t.helper"
"2049","cd4.t.helper"
"2050","cd4.t.helper"
"2051","cd4.t.helper"
"2052","cd4.t.helper"
"2053","cd4.t.helper"
"2054","cd4.t.helper"
"2055","cd4.t.helper"
"2056","cd4.t.helper"
"2057","cd4.t.helper"
"2058","cd4.t.helper"
"2059","cd4.t.helper"
"2060","cd4.t.helper"
"2061","cd4.t.helper"
"2062","cd4.t.helper"
"2063","cd4.t.helper"
"2064","cd4.t.helper"
"2065","cd4.t.helper"
"2066","cd4.t.helper"
"2067","cd4.t.helper"
"2068","cd4.t.helper"
"2069","cd4.t.helper"
"2070","cd4.t.helper"
"2071","cd4.t.helper"
"2072","cd4.t.helper"
"2073","cd4.t.helper"
"2074","cd4.t.helper"
"2075","cd4.t.helper"
"2076","cd4.t.helper"
"2077","cd4.t.helper"
"2078","cd4.t.helper"
"2079","cd4.t.helper"
"2080","cd4.t.helper"
"2081","cd4.t.helper"
"2082","cd4.t.helper"
"2083","cd4.t.helper"
"2084","cd4.t.helper"
"2085","cd4.t.helper"
"2086","cd4.t.helper"
"2087","cd4.t.helper"
"2088","cd4.t.helper"
"2089","cd4.t.helper"
"2090","cd4.t.helper"
"2091","cd4.t.helper"
"2092","cd4.t.helper"
"2093","cd4.t.helper"
"2094","cd4.t.helper"
"2095","cd4.t.helper"
"2096","cd4.t.helper"
"2097","cd4.t.helper"
"2098","cd4.t.helper"
"2099","cd4.t.helper"
"2100","cd4.t.helper"
"2101","cd4.t.helper"
"2102","cd4.t.helper"
"2103","cd4.t.helper"
"2104","cd4.t.helper"
"2105","cd4.t.helper"
"2106","cd4.t.helper"
"2107","cd4.t.helper"
"2108","cd4.t.helper"
"2109","cd4.t.helper"
"2110","cd4.t.helper"
"2111","cd4.t.helper"
"2112","cd4.t.helper"
"2113","cd4.t.helper"
"2114","cd4.t.helper"
"2115","cd4.t.helper"
"2116","cd4.t.helper"
"2117","cd4.t.helper"
"2118","cd4.t.helper"
"2119","cd4.t.helper"
"2120","cd4.t.helper"
"2121","cd4.t.helper"
"2122","cd4.t.helper"
"2123","cd4.t.helper"
"2124","cd4.t.helper"
"2125","cd4.t.helper"
"2126","cd4.t.helper"
"2127","cd4.t.helper"
"2128","cd4.t.helper"
"2129","cd4.t.helper"
"2130","cd4.t.helper"
"2131","cd4.t.helper"
"2132","cd4.t.helper"
"2133","cd4.t.helper"
"2134","cd4.t.helper"
"2135","cd4.t.helper"
"2136","cd4.t.helper"
"2137","cd4.t.helper"
"2138","cd4.t.helper"
"2139","cd4.t.helper"
"2140","cd4.t.helper"
"2141","cd4.t.helper"
"2142","cd4.t.helper"
"2143","cd4.t.helper"
"2144","cd4.t.helper"
"2145","cd4.t.helper"
"2146","cd4.t.helper"
"2147","cd4.t.helper"
"2148","cd4.t.helper"
"2149","cd4.t.helper"
"2150","cd4.t.helper"
"2151","cd4.t.helper"
"2152","cd4.t.helper"
"2153","cd4.t.helper"
"2154","cd4.t.helper"
"2155","cd4.t.helper"
"2156","cd4.t.helper"
"2157","cd4.t.helper"
"2158","cd4.t.helper"
"2159","cd4.t.helper"
"2160","cd4.t.helper"
"2161","cd4.t.helper"
"2162","cd4.t.helper"
"2163","cd4.t.helper"
"2164","cd4.t.helper"
"2165","cd4.t.helper"
"2166","cd4.t.helper"
"2167","cd4.t.helper"
"2168","cd4.t.helper"
"2169","cd4.t.helper"
"2170","cd4.t.helper"
"2171","cd4.t.helper"
"2172","cd4.t.helper"
"2173","cd4.t.helper"
"2174","cd4.t.helper"
"2175","cd4.t.helper"
"2176","cd4.t.helper"
"2177","cd4.t.helper"
"2178","cd4.t.helper"
"2179","cd4.t.helper"
"2180","cd4.t.helper"
"2181","cd4.t.helper"
"2182","cd4.t.helper"
"2183","cd4.t.helper"
"2184","cd4.t.helper"
"2185","cd4.t.helper"
"2186","cd4.t.helper"
"2187","cd4.t.helper"
"2188","cd4.t.helper"
"2189","cd4.t.helper"
"2190","cd4.t.helper"
"2191","cd4.t.helper"
"2192","cd4.t.helper"
"2193","cd4.t.helper"
"2194","cd4.t.helper"
"2195","cd4.t.helper"
"2196","cd4.t.helper"
"2197","cd4.t.helper"
"2198","cd4.t.helper"
"2199","cd4.t.helper"
"2200","cd4.t.helper"
"2201","cd4.t.helper"
"2202","cd4.t.helper"
"2203","cd4.t.helper"
"2204","cd4.t.helper"
"2205","cd4.t.helper"
"2206","cd4.t.helper"
"2207","cd4.t.helper"
"2208","cd4.t.helper"
"2209","cd4.t.helper"
"2210","cd4.t.helper"
"2211","cd4.t.helper"
"2212","cd4.t.helper"
"2213","cd4.t.helper"
"2214","cd4.t.helper"
"2215","cd4.t.helper"
"2216","cd4.t.helper"
"2217","cd4.t.helper"
"2218","cd4.t.helper"
"2219","cd4.t.helper"
"2220","cd4.t.helper"
"2221","cd4.t.helper"
"2222","cd4.t.helper"
"2223","cd4.t.helper"
"2224","cd4.t.helper"
"2225","cd4.t.helper"
"2226","cd4.t.helper"
"2227","cd4.t.helper"
"2228","cd4.t.helper"
"2229","cd4.t.helper"
"2230","cd4.t.helper"
"2231","cd4.t.helper"
"2232","cd4.t.helper"
"2233","cd4.t.helper"
"2234","cd4.t.helper"
"2235","cd4.t.helper"
"2236","cd4.t.helper"
"2237","cd4.t.helper"
"2238","cd4.t.helper"
"2239","cd4.t.helper"
"2240","cd4.t.helper"
"2241","cd4.t.helper"
"2242","cd4.t.helper"
"2243","cd4.t.helper"
"2244","cd4.t.helper"
"2245","cd4.t.helper"
"2246","cd4.t.helper"
"2247","cd4.t.helper"
"2248","cd4.t.helper"
"2249","cd4.t.helper"
"2250","cd4.t.helper"
"2251","cd4.t.helper"
"2252","cd4.t.helper"
"2253","cd4.t.helper"
"2254","cd4.t.helper"
