"","dim1","dim2"
"naive.cytotoxic7932",98.9821217164786,-37.7152865042086
"naive.cytotoxic11814",104.477863661257,-59.1141012674247
"naive.cytotoxic10729",91.9029049891411,-49.2762911293806
"naive.cytotoxic4040",113.909483785869,-12.681618686642
"naive.cytotoxic3054",116.415439576688,-0.744174070504844
"naive.cytotoxic3824",108.034657235352,-18.3318571550126
"naive.cytotoxic5854",121.781093049194,-24.2845294881787
"naive.cytotoxic225",75.323230522711,-58.4521642283627
"naive.cytotoxic3383",70.8421748988259,-80.2922210075149
"naive.cytotoxic7815",104.028355581592,-32.9686339996674
"naive.cytotoxic1541",82.8432081706302,-57.8515458652057
"naive.cytotoxic1375",100.095761246488,-28.811373722019
"naive.cytotoxic383",77.9489401630595,-38.7613999969314
"naive.cytotoxic3423",97.8884389873748,-30.6149932517825
"naive.cytotoxic6849",97.6006448755044,-40.1251095047236
"naive.cytotoxic11886",103.564954902711,-44.6118993496381
"naive.cytotoxic8612",102.612249175744,-29.2427903360404
"naive.cytotoxic10628",94.8011721285023,-45.0080960428047
"naive.cytotoxic8757",105.82365034351,-24.685868254884
"naive.cytotoxic4804",96.0521980411333,-41.9955726390311
"naive.cytotoxic976",97.5628910098076,-19.0952725539884
"naive.cytotoxic5023",101.689799941086,-45.3882972643734
"naive.cytotoxic1533",106.547409476484,-25.7288079400493
"naive.cytotoxic363",95.3407739673138,-38.5633708864181
"naive.cytotoxic1504",93.3776948715546,-42.5668996293409
"naive.cytotoxic4233",82.7846437597694,-34.2310984028328
"naive.cytotoxic2909",61.1789870072278,-115.266113024021
"naive.cytotoxic6117",102.127231796351,3.2352684278448
"naive.cytotoxic6723",106.632832604676,-25.464662152735
"naive.cytotoxic5290",104.061766402616,-14.6705533799253
"naive.cytotoxic8574",139.391544251092,-12.9617408007734
"naive.cytotoxic3982",95.6718685677695,-44.6180531667323
"naive.cytotoxic2458",110.347141324321,4.36859031768348
"naive.cytotoxic11739",104.756148317751,-35.9552480943047
"naive.cytotoxic25",93.744515452058,-45.0502491987196
"naive.cytotoxic11063",73.4759285008307,-51.1538881138517
"naive.cytotoxic9824",106.78377370518,-39.0063316829107
"naive.cytotoxic3901",95.4677666405553,-32.4251848797762
"naive.cytotoxic8650",71.7735862949431,-21.5015348083459
"naive.cytotoxic1644",107.57768285197,-41.4185030832898
"naive.cytotoxic2860",107.324345038584,-19.3295920640408
"naive.cytotoxic8413",111.951911882825,-26.61627773809
"naive.cytotoxic1674",102.512104556029,-8.37134926910386
"naive.cytotoxic9730",88.1450600518365,-26.116370349803
"naive.cytotoxic4520",113.876819637805,-31.251337783171
"naive.cytotoxic5160",114.455045333849,-13.2932117510815
"naive.cytotoxic6423",116.545768024467,-9.94425621547956
"naive.cytotoxic1193",102.418152105989,-23.2278886191749
"naive.cytotoxic9049",133.852705081502,-26.3856448754035
"naive.cytotoxic4268",119.675390999302,-16.3968467197486
"naive.cytotoxic10851",115.62716605362,-53.4545123330183
"naive.cytotoxic8534",102.785094793616,-7.91099970139604
"naive.cytotoxic2341",95.0637169740908,-32.0437310095618
"naive.cytotoxic2143",105.632313661136,-7.08551664004588
"naive.cytotoxic7262",101.690908192832,-20.8674259510651
"naive.cytotoxic2366",109.648222719886,-11.1428336373059
"naive.cytotoxic10741",105.604641718541,-25.1914109217064
"naive.cytotoxic3708",96.4773160626761,-43.3213126856991
"naive.cytotoxic2171",99.7204417838293,-55.6628035409921
"naive.cytotoxic10885",116.820215502578,-26.5809225956618
"naive.cytotoxic4866",89.0328816468729,-49.5215938694361
"naive.cytotoxic7248",88.9205502482427,-22.1800462758328
"naive.cytotoxic452",93.4610812231671,-42.6607474872136
"naive.cytotoxic10093",104.778769249695,1.42780224630617
"naive.cytotoxic7241",100.05882054822,-24.4364486140119
"naive.cytotoxic5397",100.72091031107,-10.7001952158596
"naive.cytotoxic3079",91.2369916475403,-36.8243938508302
"naive.cytotoxic2993",107.357164187708,-17.0452808271771
"naive.cytotoxic2096",89.9379013694087,-32.4192619134741
"naive.cytotoxic7635",112.470576385396,-15.9351858796057
"naive.cytotoxic2570",75.2648846093626,-40.8555451426282
"naive.cytotoxic298",105.094052253618,-0.220941436748447
"naive.cytotoxic7927",106.869967298802,-5.97068697476394
"naive.cytotoxic937",79.6887803688527,-39.2420034685345
"naive.cytotoxic181",114.507602505527,-14.8526125655319
"naive.cytotoxic2625",120.803240357748,-5.42866614685659
"naive.cytotoxic3955",103.092884576438,-13.8576581821239
"naive.cytotoxic147",99.3247483981467,-55.5792353249564
"naive.cytotoxic1833",88.9725519223122,-20.5425124187535
"naive.cytotoxic1513",104.626335066723,-20.0682765398014
"naive.cytotoxic1982",94.0327140651031,14.1543497502895
"naive.cytotoxic10852",112.80898567238,-39.9192874206626
"naive.cytotoxic8048",96.664155678711,-49.5453753794647
"naive.cytotoxic146",102.599068873418,-49.1826131915049
"naive.cytotoxic7516",114.008480361574,-15.7493686411039
"naive.cytotoxic9772",87.7027291031864,-28.2722699095768
"naive.cytotoxic5392",116.286182270539,-5.7769690314192
"naive.cytotoxic5613",84.255747509104,-38.6744170380701
"naive.cytotoxic8304",116.807583146587,5.75980881765077
"naive.cytotoxic5497",117.269490683261,5.10806757229743
"naive.cytotoxic3224",103.500550593637,-13.0765186976069
"naive.cytotoxic99",102.516512466773,-40.2222334379856
"naive.cytotoxic254",103.430661541873,-16.2121615894317
"naive.cytotoxic2748",102.174721842352,-27.4554838503669
"naive.cytotoxic10317",99.2171791581391,-26.8692162013994
"naive.cytotoxic10953",96.5097497945186,-46.2763443542757
"naive.cytotoxic4815",99.8443117350112,-27.5078578624699
"naive.cytotoxic1785",104.257029199044,-41.5038543462958
"naive.cytotoxic4210",98.2851249182482,-34.5131359046211
"naive.cytotoxic4411",91.8155570504165,-26.5459668032155
"naive.cytotoxic6624",108.057660163471,-27.3601183366753
"naive.cytotoxic3629",107.007978005518,-57.7167809187641
"naive.cytotoxic9160",112.336432296343,-14.9860995316935
"naive.cytotoxic10818",107.19822364465,-11.7914164767259
"naive.cytotoxic7827",115.373731941488,-12.5975309535037
"naive.cytotoxic3593",94.9206965929852,-32.9678815643632
"naive.cytotoxic9686",103.840690562575,-65.8427386246645
"naive.cytotoxic7207",110.587538152525,-0.632939038787378
"naive.cytotoxic6099",105.396541243439,0.0830336684621887
"naive.cytotoxic7018",94.2914760563271,-3.18440806026297
"naive.cytotoxic3612",118.778547468757,-17.8183267908917
"naive.cytotoxic7582",111.852031846014,-5.22538587527922
"naive.cytotoxic4492",101.810301266104,-29.2098748918466
"naive.cytotoxic6974",104.307388780785,-7.68645906348022
"naive.cytotoxic9346",100.236636182049,-23.4733831054615
"naive.cytotoxic3531",106.628663583869,-31.9012198586977
"naive.cytotoxic2327",113.389862642795,-13.9433511588851
"naive.cytotoxic5972",113.627979081251,-20.6970209848294
"naive.cytotoxic2001",106.386943841412,-44.8189312373795
"naive.cytotoxic3203",103.361405072772,1.17420689146089
"naive.cytotoxic7323",98.7161345478055,-33.8314278960375
"naive.cytotoxic4007",95.8933366298266,-73.5269925731147
"naive.cytotoxic8577",111.082629237854,-16.0315689974274
"naive.cytotoxic2662",113.709163858416,-8.17713723600289
"naive.cytotoxic534",120.414601912956,-23.9658290826221
"naive.cytotoxic11401",102.897331214705,-50.131953049765
"naive.cytotoxic9206",123.999064705034,9.43832613471596
"naive.cytotoxic10085",92.3581355439486,-42.8397689182922
"naive.cytotoxic5929",106.478552675892,-57.4395391405236
"naive.cytotoxic8714",99.0980869587947,-7.54987957910081
"naive.cytotoxic5027",96.5517784366824,-50.1708191057466
"naive.cytotoxic2000",99.5994527185988,-25.6302395426127
"naive.cytotoxic10166",96.3759773730837,-11.8794289751862
"naive.cytotoxic2618",103.542939758268,-43.7197845457201
"naive.cytotoxic10923",91.8458867090782,-40.9579427663078
"naive.cytotoxic9802",125.527340634498,-9.53586756238066
"naive.cytotoxic1475",114.246611758925,8.20265699255234
"naive.cytotoxic9082",112.437707261398,-24.6624335905196
"naive.cytotoxic9907",130.621862232179,4.44505032692842
"naive.cytotoxic1895",95.4556170110673,-46.1859314809269
"naive.cytotoxic3094",112.157371919252,14.9547590751467
"naive.cytotoxic11383",94.0453590949278,-4.79949642714203
"naive.cytotoxic6484",82.6909329471883,-5.79231321268275
"naive.cytotoxic5940",101.574759947467,-7.30972708833797
"naive.cytotoxic8032",111.109287401403,-13.8860039240823
"naive.cytotoxic6678",96.5217143376698,-15.7651088544291
"naive.cytotoxic6485",110.593988462539,-19.532638996047
"naive.cytotoxic3149",93.3745256827708,-18.651382491998
"naive.cytotoxic842",94.9752975439169,-50.7784472633078
"naive.cytotoxic11181",103.187464081676,-14.0387049715413
"naive.cytotoxic3591",88.7384214430601,-48.5799794470438
"naive.cytotoxic2268",116.034952213737,-26.8482875746575
"naive.cytotoxic10997",97.345356907523,-26.2116594214463
"naive.cytotoxic9512",94.5429070687708,-36.614601991641
"naive.cytotoxic6664",103.96330515877,-33.2349862652383
"naive.cytotoxic10288",110.9448481955,-54.1271365667173
"naive.cytotoxic2363",89.9104239181745,-54.1384366899269
"naive.cytotoxic6120",89.4908406880784,-20.8718012865359
"naive.cytotoxic2999",84.4126052118631,-45.3181732018379
"naive.cytotoxic1396",100.674554904306,-12.6720223287653
"naive.cytotoxic10014",83.6918607048784,-26.0151061987098
"naive.cytotoxic602",106.32015197557,13.8423137173332
"naive.cytotoxic7441",119.814776323831,-2.60877960600841
"naive.cytotoxic7255",118.254652152721,9.43816579515849
"naive.cytotoxic2164",110.10949759691,-8.65010532747835
"naive.cytotoxic668",112.082826656701,-1.37274866389479
"naive.cytotoxic5883",86.7480596624738,-25.8081554535898
"naive.cytotoxic3915",75.7773487059885,-10.5155254810961
"naive.cytotoxic8482",139.038300426921,23.497173474956
"naive.cytotoxic8932",114.129229801665,-12.9129401284369
"naive.cytotoxic11206",109.399857244697,-6.48248690942761
"naive.cytotoxic2875",112.499578402675,-50.7625006952174
"naive.cytotoxic2211",107.594659748536,-37.4268024328812
"naive.cytotoxic9592",95.6994226298478,-46.4085261636218
"naive.cytotoxic4118",107.234076106289,-13.9063575339571
"naive.cytotoxic4950",76.4724989665322,-46.8795556127725
"naive.cytotoxic9831",94.5824237139389,-39.3713958010874
"naive.cytotoxic5609",75.0585169092027,-93.1985068952104
"naive.cytotoxic3779",115.165873453922,-34.820277990095
"naive.cytotoxic10564",92.7153041570254,-43.4495512138687
"naive.cytotoxic10850",112.480049632465,-27.4851480319177
"naive.cytotoxic5310",108.860655559963,-6.30997182676885
"naive.cytotoxic9956",105.234407355416,-41.678370607012
"naive.cytotoxic10253",110.808537114492,-28.2330136680707
"naive.cytotoxic568",112.828641043071,-14.192988053251
"naive.cytotoxic5598",103.253991245133,14.5954088886287
"naive.cytotoxic7763",81.6112292955211,-62.2040521144652
"naive.cytotoxic7395",100.419434791896,31.0145914101816
"naive.cytotoxic911",91.9942276590459,-10.078061726415
"naive.cytotoxic6753",114.51551763934,10.6143952760973
"naive.cytotoxic836",116.780714072772,-19.9231506060915
"naive.cytotoxic7264",99.3092061495187,-44.459368885885
"naive.cytotoxic6169",123.821732045033,-18.5925166236599
"naive.cytotoxic7273",112.375824459845,-5.3803531927111
"naive.cytotoxic6104",105.758425527943,-15.4532493311735
"naive.cytotoxic7768",114.405498932419,-7.98855926634866
"naive.cytotoxic5687",102.938580367651,-35.8176525557902
"naive.cytotoxic8602",108.930283834675,-28.2992405100249
"naive.cytotoxic10472",94.3373996153327,-6.20087432686236
"naive.cytotoxic9799",98.5212268258534,-30.505686926547
"naive.cytotoxic7191",88.8649429873837,-48.3376503605989
"naive.cytotoxic1544",107.810955756568,-15.0676851929799
"naive.cytotoxic2923",83.4188869246035,-29.9823815013619
"naive.cytotoxic51",98.2505334915112,-37.1696271126392
"naive.cytotoxic6390",98.3174873639221,-25.8498880383481
"naive.cytotoxic735",100.139017353604,-9.07381174398163
"naive.cytotoxic3541",105.900448930624,33.499508747318
"naive.cytotoxic3155",116.121943948372,6.59846815155541
"naive.cytotoxic5516",125.126511451028,-2.64453206397015
"naive.cytotoxic1012",107.208469191621,-17.4412023133948
"naive.cytotoxic1464",106.384634959313,-30.0539590266582
"naive.cytotoxic2526",134.006102434167,7.05735404736073
"naive.cytotoxic5296",97.6972577661514,-43.246280917952
"naive.cytotoxic10344",123.258497179693,-12.0193367652517
"naive.cytotoxic6308",107.120147328534,-11.1610909044521
"naive.cytotoxic10800",102.022122842652,-31.407339100244
"naive.cytotoxic2815",95.4360918765559,-6.70955190203709
"naive.cytotoxic8152",115.031009215341,5.47278552067911
"naive.cytotoxic6020",96.217080864844,-36.6538911781979
"naive.cytotoxic7566",98.0491385337848,-40.0293848824466
"naive.cytotoxic3010",99.4880734874126,-17.0044964978127
"naive.cytotoxic9636",94.7805913748878,-11.2334945767372
"naive.cytotoxic3027",96.5524008651846,-47.8411351431022
"naive.cytotoxic1356",113.179529179896,-10.6791898340415
"naive.cytotoxic4881",98.3118455283131,-40.9364697248575
"naive.cytotoxic10508",103.987289157394,-8.43135826694926
"naive.cytotoxic8016",96.9589757799396,-20.481414635889
"naive.cytotoxic2819",89.6941993401313,-4.08877260851346
"naive.cytotoxic4876",123.326867676557,-8.57877680502588
"naive.cytotoxic7074",95.9532267474455,-13.7241502758046
"naive.cytotoxic6702",101.555758040982,-25.5918736682264
"naive.cytotoxic6270",114.577092373177,-21.0272028525904
"naive.cytotoxic9709",119.418347719106,-39.4677324814078
"naive.cytotoxic4328",107.525166565991,-47.2052552665277
"naive.cytotoxic4513",112.718785425589,4.02880583836967
"naive.cytotoxic7590",87.5280121092249,-43.9772457610772
"naive.cytotoxic5339",85.2801889721116,-50.7310169510377
"naive.cytotoxic9794",109.96931128444,-6.69917261543447
"naive.cytotoxic8092",113.571969613249,-16.533847430884
"naive.cytotoxic3123",90.2050047175621,-26.447861136613
"naive.cytotoxic1212",105.153688097228,-32.0882720103636
"naive.cytotoxic8874",98.3011327921412,-25.1172384577857
"naive.cytotoxic8220",113.487753434847,-18.6783361300626
"naive.cytotoxic11857",119.274816289411,-24.5368831834999
"naive.cytotoxic3447",102.334434058024,-20.1685365456687
"naive.cytotoxic5370",104.707116511745,-6.09758689710282
"naive.cytotoxic1484",123.551397254423,5.71158306392697
"naive.cytotoxic86",115.555159282907,5.40144988557166
"naive.cytotoxic448",89.5435524673365,-5.13900977761395
"naive.cytotoxic4626",108.379648963589,-9.69345227066255
"naive.cytotoxic2759",87.5129231136327,-41.8501969102293
"naive.cytotoxic7210",104.211241432189,-15.3701847761199
"naive.cytotoxic1406",105.741040861635,-6.58823041169744
"naive.cytotoxic3661",122.575201965997,-37.1373822212809
"naive.cytotoxic1387",38.361255157706,-115.849603078417
"naive.cytotoxic4502",113.081252488309,-7.39405388999826
"naive.cytotoxic11015",109.47799049971,-32.6017153182353
"naive.cytotoxic7421",99.6063302413565,-17.7578281749133
"naive.cytotoxic1310",90.9013042546274,-57.5960480091742
"naive.cytotoxic4204",120.228655573409,-15.0636664793906
"naive.cytotoxic9764",116.626754953382,-9.03030086596602
"naive.cytotoxic9058",101.316898846557,-22.439829091368
"naive.cytotoxic8212",93.4175834006447,-34.1074596162235
"naive.cytotoxic8697",96.1167066380057,-9.61543649231604
"naive.cytotoxic2185",117.868974813851,-24.2482581522985
"naive.cytotoxic9737",100.147031350912,-28.9234806894727
"naive.cytotoxic3140",83.5855313667839,-47.1276304141334
"naive.cytotoxic4257",104.843371237494,-40.4661654004735
"naive.cytotoxic3956",96.626003284494,-35.6466187963988
"naive.cytotoxic3159",87.2485877889929,-16.5524476477971
"naive.cytotoxic11728",122.556866878127,10.5880666227068
"naive.cytotoxic10267",108.519635965553,-43.7488666606711
"naive.cytotoxic4221",112.109433007863,-23.3747061216488
"naive.cytotoxic8070",86.4947506741301,5.59512880626166
"naive.cytotoxic9231",94.6825194329302,12.1915612006872
"naive.cytotoxic8117",101.968332728115,-52.0855797542499
"naive.cytotoxic4464",97.325224075022,-29.8653156911317
"naive.cytotoxic7169",108.90238929697,-14.9159919545799
"naive.cytotoxic177",107.03768893569,-34.4805407324781
"naive.cytotoxic5058",116.115627610308,9.06499993823498
"naive.cytotoxic5353",106.883513575056,17.533432743566
"naive.cytotoxic7882",100.741048569531,-29.3512515197387
"naive.cytotoxic372",109.20611275483,-24.0207940874021
"naive.cytotoxic1344",103.81171604265,-10.6319226747118
"naive.cytotoxic9571",101.949288479871,-51.7335430293842
"naive.cytotoxic1793",88.998011274145,-44.2478061016287
"naive.cytotoxic2635",99.3312028386444,-67.7618955273395
"naive.cytotoxic2063",114.122520853843,-23.6269319602741
"naive.cytotoxic1534",91.7826353337085,-13.7694473089369
"naive.cytotoxic7928",86.6853825752305,-47.2451932509032
"naive.cytotoxic3210",87.0782426337065,-42.8341557106006
"naive.cytotoxic11146",108.543146105474,-40.3629006289126
"naive.cytotoxic8348",96.5851367624774,-51.2786264699349
"naive.cytotoxic10375",113.992034446146,-46.4926748558101
"naive.cytotoxic319",71.2801177116305,-52.5233622920571
"naive.cytotoxic11509",101.707516351955,3.76083919775157
"naive.cytotoxic6949",96.9580736472267,-46.0129542029677
"naive.cytotoxic6700",97.4594784204786,-39.2121270951439
"naive.cytotoxic1916",99.3463458025495,-56.3531978277184
"naive.cytotoxic7085",107.322708657788,-39.3745490571233
"naive.cytotoxic5748",108.682724955016,-24.5590964911281
"naive.cytotoxic9890",89.4951507000104,-18.1407537818307
"naive.cytotoxic8695",104.923588133021,-18.7114684556614
"naive.cytotoxic10609",99.7167196980161,-47.4271500577974
"naive.cytotoxic8279",103.052072616407,-41.8825010911876
"naive.cytotoxic467",109.688796294453,-11.8014785280372
"naive.cytotoxic10799",103.251490445142,5.5633673113826
"naive.cytotoxic2002",102.033020838135,-38.0735468596657
"naive.cytotoxic6377",98.4743323542129,-29.5995288727143
"naive.cytotoxic5624",105.285689908838,8.62282555378644
"naive.cytotoxic2794",97.9675926175745,-8.28305492469333
"naive.cytotoxic7769",116.352689674938,-7.55237808659553
"naive.cytotoxic11381",100.066314750406,-30.1092848785136
"naive.cytotoxic2269",92.1871039155089,-12.1713851097351
"naive.cytotoxic4403",103.497508466071,-16.1453101970473
"naive.cytotoxic4539",95.3149671299156,-8.137604021415
"naive.cytotoxic9134",107.412788185595,2.53482859678552
"naive.cytotoxic1304",117.066671751216,-7.0824076232408
"naive.cytotoxic9523",96.5285963277088,-13.2041646728823
"naive.cytotoxic8873",18.4651222008548,-124.019783230506
"naive.cytotoxic7804",87.2517442497206,-29.3027252488652
"naive.cytotoxic6855",108.190937011386,-44.2697491034646
"naive.cytotoxic10662",101.77372639288,-30.2000838229995
"naive.cytotoxic9261",102.608169895321,-7.08127436649121
"naive.cytotoxic4819",112.847396315694,-31.7818385152703
"naive.cytotoxic9450",93.1858332723664,-26.3737641247726
"naive.cytotoxic1260",117.371954575949,-47.5773857763465
"naive.cytotoxic4577",126.101126690123,-18.9468498321953
"naive.cytotoxic4147",111.820222999106,-24.9918222046935
"naive.cytotoxic410",109.152453304721,-27.048183376408
"naive.cytotoxic3372",112.847556295565,-30.4597974977348
"naive.cytotoxic11634",103.052350628316,-64.8936450223571
"naive.cytotoxic11710",93.992176119396,-21.8215639680427
"naive.cytotoxic7922",111.06954433931,2.29671303395398
"naive.cytotoxic2024",110.802454306213,19.9222901710001
"naive.cytotoxic11503",103.438299126472,-42.9477224307787
"naive.cytotoxic8676",96.8172652507969,-26.2647380626033
"naive.cytotoxic386",115.111011239387,-25.5034110164758
"naive.cytotoxic1410",104.340480913883,-13.0147906095094
"naive.cytotoxic2882",108.115206939367,-16.6814000562043
"naive.cytotoxic11077",107.972380825469,-33.9901022337416
"naive.cytotoxic8625",93.6944508827809,-21.1025211124346
"naive.cytotoxic10683",107.364417703201,-25.073967987868
"naive.cytotoxic7661",107.255731605889,-6.23732752383792
"naive.cytotoxic3768",109.713315720531,-41.0843184112935
"naive.cytotoxic8177",112.090809191429,-26.1791400195823
"naive.cytotoxic6406",102.649069428096,-16.3597415934073
"naive.cytotoxic4650",92.9545814166055,-19.8437092507953
"naive.cytotoxic4084",112.41022135116,-4.15849841162531
"naive.cytotoxic6359",97.3377596127253,-36.7698695393858
"naive.cytotoxic1312",100.340781300336,-21.6731609211879
"naive.cytotoxic9301",109.574180030042,-22.1105946667953
"naive.cytotoxic45",97.7693659673453,-16.7691491786195
"naive.cytotoxic2025",106.252189542145,-52.1194114153204
"naive.cytotoxic5645",97.3222478101582,-20.9496870849809
"naive.cytotoxic2286",105.760298084828,-53.303003966787
"naive.cytotoxic5601",118.506302001792,-24.9234680800553
"naive.cytotoxic11107",112.088592668573,-29.2315872426748
"naive.cytotoxic10937",108.847526715307,-26.206553752955
"naive.cytotoxic375",100.666334812609,-43.4712557906371
"naive.cytotoxic265",108.012155125412,26.4299145078862
"naive.cytotoxic3841",98.1031221064705,4.62830899059925
"naive.cytotoxic11671",110.268602816838,-7.66534581701944
"naive.cytotoxic10811",104.899668862732,-43.1978009278547
"naive.cytotoxic11922",103.838675791811,-60.3848298840383
"naive.cytotoxic3427",105.281550256623,-24.268762101321
"naive.cytotoxic7296",112.142269527299,-59.1115058483856
"naive.cytotoxic3951",108.075973691657,-2.43224913091666
"naive.cytotoxic6310",102.652730648704,-34.0400706960414
"naive.cytotoxic3037",94.3126267897596,-27.8223569821351
"naive.cytotoxic3076",96.0354451234825,-28.0383206455096
"naive.cytotoxic7941",97.6588784405013,-42.0990217466166
"naive.cytotoxic6667",105.51485057288,-24.6539524283187
"naive.cytotoxic7639",109.492659057577,-26.1114418864303
"naive.cytotoxic4678",97.8316917988198,-34.1925516174426
"naive.cytotoxic5200",83.5152734540737,-24.4086315816122
"naive.cytotoxic6269",98.6105677884257,-33.7445629662057
"naive.cytotoxic1317",87.1284429049574,-56.1879076831165
"naive.cytotoxic3238",99.7454419863053,-0.883785410331422
"naive.cytotoxic2949",95.9630851072502,-19.7365294926816
"naive.cytotoxic10145",102.590282658048,-9.57500669196192
"naive.cytotoxic9650",64.8317256562471,-52.217833528736
"naive.cytotoxic9830",106.346818437501,-31.5986102020842
"naive.cytotoxic10153",97.2181959550122,-13.6510309601417
"naive.cytotoxic10448",108.351547331904,-19.2840258685446
"naive.cytotoxic3784",108.283956589911,11.4670174083966
"naive.cytotoxic4098",94.458138705026,-44.5227208377142
"naive.cytotoxic6190",80.3961171045995,-7.0085037731279
"naive.cytotoxic4370",106.795625541994,-29.3480086468231
"naive.cytotoxic2764",88.778325483931,-57.5861584123966
"naive.cytotoxic4170",107.592229752262,-33.8233035731199
"naive.cytotoxic6876",110.205371389565,-30.9371521331436
"naive.cytotoxic10509",96.3997760260279,-39.25635546724
"naive.cytotoxic9951",27.0785367427885,-50.0711770056601
"naive.cytotoxic4388",80.5964546782528,-62.1655221505938
"naive.cytotoxic1738",106.754922213504,-7.99161986478812
"naive.cytotoxic6185",105.752989602503,-10.518703772293
"naive.cytotoxic1143",111.277340763641,-26.3205028275695
"naive.cytotoxic7442",90.5221766720125,-42.4919509421888
"naive.cytotoxic7603",99.4082518907132,-32.2732934043582
"naive.cytotoxic8619",94.6175656266421,-46.147234944383
"naive.cytotoxic9227",111.082750312753,-18.2692972320987
"naive.cytotoxic4526",102.143897466538,-23.0651969670621
"naive.cytotoxic7047",104.191670702782,-11.674566267215
"naive.cytotoxic11361",96.9648002221173,-20.3513420222244
"naive.cytotoxic7640",110.064979917006,-29.9938788953913
"naive.cytotoxic2028",30.5776642815513,-95.0797955212908
"naive.cytotoxic2134",115.628602132379,-44.1660073158285
"naive.cytotoxic882",89.2668188776738,-34.4760782237319
"naive.cytotoxic9309",118.559976821501,-6.1061620474568
"naive.cytotoxic5925",103.613448110673,-57.0370268457213
"naive.cytotoxic1423",103.578560111221,4.61278613130791
"naive.cytotoxic11019",104.106182413759,12.8086936969965
"naive.cytotoxic5605",100.068389083844,-14.391357771346
"naive.cytotoxic5971",97.1210879353853,-26.0503884128887
"naive.cytotoxic6499",117.321697016133,-23.035645806577
"naive.cytotoxic6230",122.800955880985,-29.5516518472479
"naive.cytotoxic4393",99.7235340365047,-19.200674607791
"naive.cytotoxic9233",107.369878756913,-45.8831742202325
"naive.cytotoxic9678",100.284149500226,-2.54517541905136
"naive.cytotoxic5276",103.033663503819,-30.152421748206
"naive.cytotoxic7281",108.506966307498,-25.0103806469405
"naive.cytotoxic6199",112.064755615247,-19.4220729574109
"naive.cytotoxic9428",105.300224967394,-28.7313536685117
"naive.cytotoxic10151",105.810740110518,-17.4513504690928
"naive.cytotoxic8727",65.5502043455714,-73.8191985304907
"naive.cytotoxic6151",108.931466923136,-75.8402803738543
"naive.cytotoxic9940",105.979782627169,27.4972149328491
"naive.cytotoxic2587",81.7878359298885,-23.0626114526202
"naive.cytotoxic7249",114.650558627385,-14.2374217065041
"naive.cytotoxic7479",113.901377963259,-7.56615003109615
"naive.cytotoxic7558",101.728297703576,9.93963384731111
"naive.cytotoxic11882",99.6939306455955,-48.814462288785
"naive.cytotoxic8377",111.799301576291,9.25747490809768
"naive.cytotoxic828",114.879842351873,-12.0513046180554
"naive.cytotoxic3268",108.908237880315,-36.6591802504051
"naive.cytotoxic5161",96.335658346557,-14.072628486143
"naive.cytotoxic5291",115.176137958049,-25.7115389358687
"naive.cytotoxic1550",80.133777084295,-56.0725829955595
"naive.cytotoxic1554",86.8630223895476,-16.0941026883889
"naive.cytotoxic8225",101.722866235207,-32.132070271128
"naive.cytotoxic2856",96.9144107551618,-26.7793051300589
"naive.cytotoxic5048",92.4828631992968,-29.7542027355736
"naive.cytotoxic1486",108.321565720754,-33.6871545344996
"naive.cytotoxic2535",78.3621421868194,-67.3085309316596
"naive.cytotoxic10331",99.9612823194031,-26.4982010520198
"naive.cytotoxic10830",91.7576978565525,-56.7422098673513
"naive.cytotoxic4669",109.457316838101,8.43893932662944
"naive.cytotoxic5213",101.462741050459,-11.0769014877495
"naive.cytotoxic440",122.889627030026,-18.3632713382337
"naive.cytotoxic10538",93.0653879275368,-4.03267569793068
"naive.cytotoxic2515",97.9297289668006,-17.6554561754739
"naive.cytotoxic5195",95.0198512728366,-51.696397025323
"naive.cytotoxic7519",92.5983960499686,-29.4565181975549
"naive.cytotoxic4237",100.577593384715,-35.8102754481867
"naive.cytotoxic2743",105.116106991671,-5.07703304525767
"naive.cytotoxic7371",89.0139979156755,-56.8056121794567
"naive.cytotoxic2698",110.605537641481,-25.2116212027433
"naive.cytotoxic11767",99.7271062420084,-45.5619964304595
"naive.cytotoxic4101",103.723211978077,-11.2089561240615
"naive.cytotoxic11375",101.734526220207,-5.21801097021836
"naive.cytotoxic4226",121.366225823611,-30.1649817045605
"naive.cytotoxic1716",98.0792542949265,-32.2814347506465
"naive.cytotoxic11477",112.648768922765,-30.1495949585795
"naive.cytotoxic4875",111.625190409507,-12.939991570626
"naive.cytotoxic2637",117.514594576384,-20.5237802693757
"naive.cytotoxic9804",93.9564618322745,-50.5006507221582
"naive.cytotoxic11796",110.549565784125,-8.19278072646583
"naive.cytotoxic7228",91.8124955761191,-38.4943320816332
"naive.cytotoxic4238",114.240109589192,-15.7950662313751
"naive.cytotoxic4855",92.9176765993881,-6.87824460220425
"naive.cytotoxic7788",79.5466044991296,-23.3241796515027
"naive.cytotoxic1099",105.648597597448,-19.118290653989
"naive.cytotoxic8603",97.6920094025677,-35.6052513990751
"naive.cytotoxic4449",92.5053637728244,-26.8781127297352
"naive.cytotoxic6547",117.514663923049,-27.6613303803964
"naive.cytotoxic4864",82.7883062753975,-53.6341764773288
"naive.cytotoxic11861",90.3564203597826,-26.6022567619677
"naive.cytotoxic5327",97.0131843103513,-2.80325941714529
"naive.cytotoxic2783",94.6405949125076,-34.0220960244422
